Campaign_Name,Ad_Set_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Reach,Frequency,Clicks,CTR,Link_Clicks,CPC,Spend,Conversions,Revenue,ROAS,AOV,Video_Views,Video_Avg_Watch_Time,Engagement,Post_Reactions,Post_Comments,Post_Shares
Q3_Promo_2024,Awareness_Set,Instagram_Feed_Ad,2024-07-29,Conversions,Instagram_Feed,Mobile,25-34,Female,1448403,1003903,1.44,25943,1.79,22329,1.92,49932.94,2449,422171.05,8.45,172.39,0,0.0,6002,2625,583,344
Q3_Promo_2024,Awareness_Set,Instagram_Stories_Ad,2024-07-29,Conversions,Instagram_Stories,Desktop,35-44,Female,1354803,918532,1.47,27766,2.05,25756,2.1,58428.65,2114,364022.98,6.23,172.2,949172,20.4,7028,4181,782,434
Flash_Sale_2024,Conversion_Set,Facebook_Feed_Ad,2024-07-29,Traffic,Facebook_Feed,Desktop,35-44,Male,915800,719147,1.27,16012,1.75,13075,2.45,39213.81,1124,167072.11,4.26,148.64,0,0.0,3890,2191,298,232
Flash_Sale_2024,Conversion_Set,Instagram_Stories_Ad,2024-07-29,Brand_Awareness,Instagram_Stories,Mobile,25-34,Female,1451239,1020273,1.42,29756,2.05,24192,2.04,60840.64,2168,259450.02,4.26,119.67,1126669,12.9,7963,3776,866,363
Holiday_Campaign_2024,Retargeting_Set,Instagram_Reels_Ad,2024-07-30,Conversions,Instagram_Reels,Desktop,18-24,Female,889266,697527,1.27,19818,2.23,15544,2.34,46335.79,1376,161914.58,3.49,117.67,558330,17.3,4358,2357,385,193
Holiday_Campaign_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-30,Brand_Awareness,Instagram_Feed,Mobile,18-24,Female,854286,664654,1.29,17781,2.08,14658,2.38,42328.85,1454,208236.36,4.92,143.22,0,0.0,4300,2267,471,187
Black_Friday_2024,Awareness_Set,Instagram_Stories_Ad,2024-07-30,Conversions,Instagram_Stories,Desktop,18-24,Male,1337427,934186,1.43,28985,2.17,26474,2.12,61458.54,1859,297222.39,4.84,159.88,984944,22.1,7115,4070,504,271
Black_Friday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-07-30,Traffic,Instagram_Reels,Desktop,45-54,Female,1456608,1138908,1.28,21608,1.48,18353,2.18,47018.62,1532,255052.72,5.42,166.48,821982,16.4,8481,3444,936,504
Cyber_Monday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-30,Traffic,Instagram_Feed,Desktop,35-44,Male,1368600,1103699,1.24,24405,1.78,21102,1.83,44612.79,1668,202603.45,4.54,121.46,0,0.0,6084,3498,552,315
Cyber_Monday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-07-30,Conversions,Instagram_Reels,Mobile,45-54,Female,1776352,1321317,1.34,45536,2.56,37127,2.31,105281.31,3468,414587.19,3.94,119.55,1149701,21.4,6743,2791,534,390
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-07-30,Conversions,Instagram_Reels,Desktop,25-34,Female,767702,583263,1.32,15061,1.96,13796,2.43,36668.93,1430,233331.98,6.36,163.17,527493,17.5,4678,2737,334,170
Summer_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-30,Traffic,Instagram_Feed,Desktop,45-54,Male,2029559,1454329,1.4,49684,2.45,41292,1.86,92651.12,2974,371980.36,4.01,125.08,0,0.0,8624,4292,966,557
Back_To_School_2024,Awareness_Set,Instagram_Feed_Ad,2024-07-30,Conversions,Instagram_Feed,Desktop,35-44,Male,529846,398829,1.33,10735,2.03,9196,2.22,23784.59,605,70240.52,2.95,116.1,0,0.0,2009,844,225,82
Back_To_School_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-30,Traffic,Facebook_Feed,Desktop,25-34,Female,1714939,1396459,1.23,44092,2.57,40769,2.0,88151.45,3548,447673.83,5.08,126.18,0,0.0,10150,5863,1228,487
Spring_Launch_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-30,Conversions,Facebook_Feed,Desktop,35-44,Female,877555,605194,1.45,12709,1.45,11349,2.13,27124.98,1319,160444.14,5.91,121.64,0,0.0,5324,2640,636,316
Spring_Launch_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-30,Traffic,Instagram_Feed,Mobile,45-54,Female,2124915,1529253,1.39,53967,2.54,42676,1.83,98874.7,4140,679136.91,6.87,164.04,0,0.0,10455,5916,1189,431
Valentine_Day_2024,Conversion_Set,Facebook_Feed_Ad,2024-07-30,Brand_Awareness,Facebook_Feed,Mobile,25-34,Female,1431131,979061,1.46,35462,2.48,28963,2.2,78021.02,2704,340613.16,4.37,125.97,0,0.0,6546,2870,538,265
Valentine_Day_2024,Retargeting_Set,Instagram_Stories_Ad,2024-07-30,Brand_Awareness,Instagram_Stories,Mobile,45-54,Male,715927,568939,1.26,14911,2.08,13671,2.32,34595.89,1328,205469.78,5.94,154.72,455944,20.0,2655,1518,309,112
New_Year_2024,Conversion_Set,Instagram_Stories_Ad,2024-07-30,Conversions,Instagram_Stories,Mobile,25-34,Female,1583516,1071876,1.48,26297,1.66,20408,2.45,64338.23,2426,395901.1,6.15,163.19,825273,18.0,8890,3832,968,333
New_Year_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-30,Conversions,Instagram_Reels,Mobile,45-54,Male,1212202,904750,1.34,26477,2.18,20911,1.92,50915.18,1742,226189.37,4.44,129.84,701748,16.9,6620,3227,771,374
Q3_Promo_2024,Conversion_Set,Instagram_Reels_Ad,2024-07-30,Brand_Awareness,Instagram_Reels,Desktop,45-54,Female,1338744,913460,1.47,32846,2.45,25572,1.89,62096.63,1874,285679.14,4.6,152.44,898854,23.3,8247,3976,761,362
Q3_Promo_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-30,Conversions,Facebook_Feed,Desktop,45-54,Female,1087720,756740,1.44,16954,1.56,13298,1.97,33427.36,1198,205782.35,6.16,171.77,0,0.0,5694,3402,525,277
Flash_Sale_2024,Awareness_Set,Instagram_Stories_Ad,2024-07-30,Traffic,Instagram_Stories,Desktop,45-54,Male,1769358,1242855,1.42,27810,1.57,25742,2.63,73095.62,1617,201672.34,2.76,124.72,1114901,14.6,8124,3459,791,350
Flash_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-30,Conversions,Instagram_Feed,Mobile,25-34,Female,1360061,937281,1.45,26028,1.91,24262,2.05,53341.08,2552,420838.96,7.89,164.91,0,0.0,8644,4823,947,524
Holiday_Campaign_2024,Conversion_Set,Instagram_Stories_Ad,2024-07-31,Brand_Awareness,Instagram_Stories,Mobile,45-54,Male,561630,418091,1.34,14529,2.59,13015,2.61,37871.67,1357,226270.46,5.97,166.74,395217,20.8,2847,1665,340,171
Holiday_Campaign_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-31,Brand_Awareness,Instagram_Feed,Desktop,18-24,Male,824457,594175,1.39,11894,1.44,10990,2.28,27068.2,836,104207.26,3.85,124.65,0,0.0,4937,2800,586,268
Black_Friday_2024,Conversion_Set,Instagram_Feed_Ad,2024-07-31,Conversions,Instagram_Feed,Desktop,45-54,Male,735336,529890,1.39,10370,1.41,9402,1.84,19049.08,894,129841.29,6.82,145.24,0,0.0,3735,2186,268,217
Black_Friday_2024,Retargeting_Set,Instagram_Stories_Ad,2024-07-31,Conversions,Instagram_Stories,Desktop,18-24,Female,800336,544807,1.47,15332,1.92,11893,2.45,37631.58,1248,146869.94,3.9,117.68,424602,19.2,4736,2309,489,279
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-07-31,Conversions,Instagram_Stories,Mobile,18-24,Female,684239,484929,1.41,14613,2.14,12739,2.41,35159.08,1253,215786.7,6.14,172.22,390902,22.9,3499,1869,265,162
Cyber_Monday_2024,Conversion_Set,Instagram_Feed_Ad,2024-07-31,Brand_Awareness,Instagram_Feed,Desktop,35-44,Female,1403787,1096409,1.28,20329,1.45,17440,1.84,37358.29,2110,354571.16,9.49,168.04,0,0.0,5002,2859,626,228
Summer_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-07-31,Traffic,Instagram_Reels,Mobile,25-34,Female,1633689,1211079,1.35,35716,2.19,29389,2.04,72998.22,2727,339355.87,4.65,124.44,1202552,16.4,7679,4444,766,394
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-07-31,Traffic,Instagram_Feed,Mobile,35-44,Male,2306060,1863317,1.24,36974,1.6,31259,2.61,96677.42,2731,375652.44,3.89,137.55,0,0.0,9420,3983,1077,547
Back_To_School_2024,Awareness_Set,Instagram_Reels_Ad,2024-07-31,Brand_Awareness,Instagram_Reels,Desktop,35-44,Male,2442391,1931962,1.26,41325,1.69,31895,2.63,108568.42,2989,400808.01,3.69,134.09,1845344,18.9,10122,5848,1311,380
Back_To_School_2024,Retargeting_Set,Instagram_Stories_Ad,2024-07-31,Conversions,Instagram_Stories,Desktop,18-24,Male,2414156,1770970,1.36,48980,2.03,45087,2.62,128159.78,3359,431112.01,3.36,128.35,1305899,18.7,8548,4123,635,403
Spring_Launch_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-31,Traffic,Instagram_Feed,Mobile,18-24,Male,1301328,1041430,1.25,21493,1.65,17641,2.53,54283.63,1973,253933.44,4.68,128.7,0,0.0,4835,2626,451,280
Spring_Launch_2024,Retargeting_Set,Instagram_Reels_Ad,2024-07-31,Conversions,Instagram_Reels,Mobile,25-34,Female,1503098,1092602,1.38,29181,1.94,26036,2.55,74526.93,1703,249316.59,3.35,146.4,794443,17.7,9252,4369,1165,498
Valentine_Day_2024,Retargeting_Set,Facebook_Feed_Ad,2024-07-31,Conversions,Facebook_Feed,Mobile,18-24,Female,1174280,926007,1.27,17897,1.52,14394,2.11,37706.65,1148,166121.19,4.41,144.7,0,0.0,5770,3411,554,337
Valentine_Day_2024,Retargeting_Set,Instagram_Feed_Ad,2024-07-31,Traffic,Instagram_Feed,Desktop,18-24,Female,1698624,1370022,1.24,28034,1.65,23809,2.07,57918.55,2107,288504.76,4.98,136.93,0,0.0,10156,4980,1030,654
New_Year_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-31,Conversions,Facebook_Feed,Desktop,45-54,Male,1008438,754506,1.34,23485,2.33,18569,2.3,53972.0,1585,263600.46,4.88,166.31,0,0.0,4519,2105,478,183
New_Year_2024,Retargeting_Set,Instagram_Stories_Ad,2024-07-31,Conversions,Instagram_Stories,Desktop,45-54,Female,601721,443766,1.36,10977,1.82,9376,2.29,25111.9,913,140548.83,5.6,153.94,361041,14.0,3479,1983,297,164
Q3_Promo_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-31,Conversions,Facebook_Feed,Desktop,25-34,Male,1035046,781458,1.32,22681,2.19,17511,2.39,54318.72,1337,191405.91,3.52,143.16,0,0.0,6192,3035,488,399
Q3_Promo_2024,Awareness_Set,Instagram_Feed_Ad,2024-07-31,Traffic,Instagram_Feed,Desktop,45-54,Male,769194,608199,1.26,14567,1.89,11599,2.59,37705.83,1187,196373.26,5.21,165.44,0,0.0,3481,1625,449,176
Flash_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-07-31,Brand_Awareness,Instagram_Feed,Mobile,35-44,Female,554646,392662,1.41,10972,1.98,8472,2.17,23776.65,835,134603.26,5.66,161.2,0,0.0,2531,1509,204,133
Flash_Sale_2024,Awareness_Set,Facebook_Feed_Ad,2024-07-31,Conversions,Facebook_Feed,Desktop,35-44,Female,970548,761957,1.27,25173,2.59,22762,2.25,56614.56,1995,328041.32,5.79,164.43,0,0.0,6122,3659,574,396
Holiday_Campaign_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-01,Brand_Awareness,Facebook_Feed,Mobile,45-54,Female,588297,419474,1.4,8864,1.51,7190,2.44,21590.8,859,138449.99,6.41,161.18,0,0.0,3172,1594,356,148
Holiday_Campaign_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-01,Brand_Awareness,Instagram_Reels,Desktop,45-54,Female,767779,596240,1.29,17178,2.24,14706,2.54,43614.97,1169,161446.57,3.7,138.11,554480,17.9,4735,2222,436,291
Black_Friday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-01,Traffic,Facebook_Feed,Mobile,18-24,Female,1626450,1223771,1.33,29264,1.8,23763,2.34,68396.84,1807,301765.05,4.41,167.0,0,0.0,9494,4159,1059,503
Black_Friday_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-01,Traffic,Instagram_Stories,Mobile,25-34,Male,923264,661039,1.4,17456,1.89,15428,2.32,40534.17,1423,228488.0,5.64,160.57,662039,19.3,5411,2526,664,289
Cyber_Monday_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-01,Conversions,Instagram_Reels,Mobile,25-34,Female,1949310,1475514,1.32,32399,1.66,27772,2.09,67603.05,2899,416284.92,6.16,143.6,1437400,19.9,10825,4800,1397,652
Cyber_Monday_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-01,Brand_Awareness,Instagram_Stories,Desktop,45-54,Male,589164,426868,1.38,12035,2.04,9487,2.23,26884.49,758,112241.76,4.17,148.08,405738,16.8,2943,1692,225,172
Summer_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-01,Traffic,Instagram_Feed,Mobile,18-24,Female,861157,586022,1.47,13973,1.62,12506,2.12,29574.01,1367,200173.96,6.77,146.43,0,0.0,3071,1668,235,180
Summer_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-01,Traffic,Instagram_Reels,Desktop,35-44,Male,1383221,1005348,1.38,32001,2.31,29671,2.09,66781.67,3066,389584.21,5.83,127.07,1009567,19.7,5641,2597,439,262
Back_To_School_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-01,Traffic,Instagram_Feed,Mobile,35-44,Male,1092700,843126,1.3,28338,2.59,21736,2.24,63364.04,2367,400080.07,6.31,169.02,0,0.0,5483,2789,538,236
Back_To_School_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-01,Traffic,Facebook_Feed,Mobile,35-44,Female,691202,508931,1.36,10113,1.46,8682,2.03,20533.62,825,102126.11,4.97,123.79,0,0.0,4353,2519,354,197
Spring_Launch_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-01,Traffic,Instagram_Feed,Desktop,45-54,Female,1084916,747890,1.45,19804,1.83,15995,2.57,50810.23,1919,287140.54,5.65,149.63,0,0.0,5490,3217,691,351
Spring_Launch_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-01,Brand_Awareness,Instagram_Reels,Desktop,25-34,Female,1362284,952350,1.43,30134,2.21,25826,1.78,53525.52,1777,297662.89,5.56,167.51,1016136,16.5,8409,4362,995,402
Valentine_Day_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-01,Traffic,Facebook_Feed,Mobile,45-54,Male,399447,295614,1.35,7784,1.95,6683,1.85,14423.07,806,104908.91,7.27,130.16,0,0.0,1635,826,167,78
Valentine_Day_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-01,Conversions,Instagram_Feed,Desktop,45-54,Female,1894215,1425393,1.33,40377,2.13,35856,1.78,71952.71,3367,563242.8,7.83,167.28,0,0.0,6728,3236,844,306
New_Year_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-01,Traffic,Facebook_Feed,Desktop,18-24,Female,1257390,1033865,1.22,20610,1.64,15995,2.52,51860.78,2013,288624.98,5.57,143.38,0,0.0,6340,3595,724,272
New_Year_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-01,Brand_Awareness,Instagram_Feed,Desktop,25-34,Male,540873,404007,1.34,13146,2.43,12058,2.6,34199.04,1291,193188.5,5.65,149.64,0,0.0,2614,1450,299,133
Q3_Promo_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-01,Traffic,Instagram_Feed,Mobile,25-34,Male,819796,667241,1.23,15959,1.95,13194,2.31,36929.43,1409,180661.84,4.89,128.22,0,0.0,4927,2256,400,232
Q3_Promo_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-01,Traffic,Facebook_Feed,Desktop,25-34,Male,2033616,1667196,1.22,48219,2.37,44595,1.88,90831.73,2865,425013.8,4.68,148.35,0,0.0,8888,5027,980,569
Flash_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-01,Brand_Awareness,Instagram_Feed,Mobile,45-54,Female,492250,368137,1.34,9852,2.0,7937,2.28,22455.49,761,107993.4,4.81,141.91,0,0.0,2258,910,228,101
Flash_Sale_2024,Conversion_Set,Instagram_Reels_Ad,2024-08-01,Brand_Awareness,Instagram_Reels,Mobile,18-24,Male,1288684,929388,1.39,22350,1.73,18592,1.88,41929.26,1796,280466.13,6.69,156.16,881264,21.3,6257,3152,742,299
Holiday_Campaign_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-02,Traffic,Facebook_Feed,Desktop,25-34,Male,2111642,1563017,1.35,40148,1.9,35901,1.91,76837.51,2900,374105.78,4.87,129.0,0,0.0,9665,4311,1012,569
Holiday_Campaign_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-02,Conversions,Instagram_Stories,Mobile,18-24,Male,745861,544236,1.37,19291,2.59,16705,2.11,40732.41,1853,293390.48,7.2,158.33,533150,14.7,3658,2093,366,203
Black_Friday_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-02,Traffic,Instagram_Feed,Desktop,25-34,Male,2056352,1647864,1.25,35810,1.74,30897,1.87,66909.07,3191,505627.14,7.56,158.45,0,0.0,7461,3992,707,288
Black_Friday_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-02,Traffic,Instagram_Reels,Desktop,45-54,Male,1328650,935548,1.42,25226,1.9,20946,2.41,60789.23,2350,355338.01,5.85,151.21,698735,22.7,7385,3004,879,302
Cyber_Monday_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-02,Traffic,Facebook_Feed,Desktop,35-44,Male,2017995,1503396,1.34,38418,1.9,35200,2.14,82401.92,2290,391372.56,4.75,170.91,0,0.0,12635,6783,1239,477
Cyber_Monday_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-02,Conversions,Instagram_Stories,Desktop,35-44,Male,1140285,782602,1.46,16902,1.48,14474,1.9,32129.23,952,133794.63,4.16,140.54,633629,14.3,4254,1876,480,252
Summer_Sale_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-02,Conversions,Instagram_Feed,Desktop,35-44,Male,1284142,964368,1.33,18481,1.44,14355,1.99,36715.46,1517,241042.15,6.57,158.89,0,0.0,6825,3265,526,398
Summer_Sale_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-02,Brand_Awareness,Instagram_Stories,Mobile,18-24,Male,1787037,1403553,1.27,36019,2.02,32077,2.56,92151.54,3609,530653.62,5.76,147.04,1166921,15.5,11271,5540,875,540
Back_To_School_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-02,Traffic,Facebook_Feed,Mobile,35-44,Female,490417,367998,1.33,10168,2.07,8362,1.82,18536.8,1029,165519.26,8.93,160.85,0,0.0,2950,1396,341,146
Back_To_School_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-02,Conversions,Instagram_Reels,Mobile,18-24,Female,1153720,800293,1.44,20929,1.81,16500,2.64,55220.68,1221,172876.91,3.13,141.59,735547,15.8,6015,2586,703,270
Spring_Launch_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-02,Conversions,Instagram_Feed,Mobile,45-54,Male,1281286,1002408,1.28,31607,2.47,28670,2.3,72547.92,2359,342493.47,4.72,145.19,0,0.0,7439,4281,567,346
Spring_Launch_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-02,Traffic,Instagram_Stories,Mobile,18-24,Female,816710,604159,1.35,14689,1.8,12264,2.29,33645.2,1527,220794.37,6.56,144.59,468961,14.4,2962,1515,304,121
Valentine_Day_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-02,Brand_Awareness,Instagram_Reels,Mobile,18-24,Male,1442809,1134287,1.27,24685,1.71,20328,2.63,64961.42,1825,292230.86,4.5,160.13,920091,21.2,8378,4470,1016,529
Valentine_Day_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-02,Conversions,Instagram_Feed,Mobile,25-34,Male,1495240,1062547,1.41,28085,1.88,25105,2.33,65516.06,1812,215577.07,3.29,118.97,0,0.0,8296,3734,829,476
New_Year_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-02,Conversions,Instagram_Feed,Desktop,18-24,Male,1993183,1370304,1.45,32343,1.62,25948,1.99,64262.97,2688,390378.28,6.07,145.23,0,0.0,8190,3386,657,528
New_Year_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-02,Conversions,Instagram_Reels,Mobile,35-44,Female,1317056,1060364,1.24,31853,2.42,27137,2.38,75870.19,2078,324016.32,4.27,155.93,778143,21.6,4940,2739,375,303
Q3_Promo_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-02,Brand_Awareness,Instagram_Reels,Mobile,45-54,Female,1300412,1005425,1.29,25813,1.98,21354,2.33,60092.38,2619,310072.96,5.16,118.39,986884,19.2,7700,3671,756,470
Q3_Promo_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-02,Traffic,Facebook_Feed,Mobile,35-44,Male,1378068,1040715,1.32,19626,1.42,15543,2.32,45624.25,1774,265728.98,5.82,149.79,0,0.0,5415,2648,494,270
Flash_Sale_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-02,Traffic,Instagram_Feed,Mobile,18-24,Male,2136611,1690869,1.26,32065,1.5,29382,2.18,69746.35,2940,364919.49,5.23,124.12,0,0.0,11777,5267,1134,418
Flash_Sale_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-02,Brand_Awareness,Instagram_Reels,Mobile,25-34,Female,984997,678477,1.45,16623,1.69,12999,2.37,39377.91,954,144844.82,3.68,151.83,548233,22.8,6204,2761,662,222
Holiday_Campaign_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-03,Conversions,Instagram_Reels,Desktop,25-34,Male,993056,748216,1.33,14417,1.45,11868,1.83,26348.91,1079,167089.33,6.34,154.86,637712,16.7,3830,1719,291,226
Holiday_Campaign_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-03,Traffic,Instagram_Feed,Mobile,35-44,Female,1231162,940984,1.31,22299,1.81,17915,2.32,51794.61,1737,241805.06,4.67,139.21,0,0.0,6498,3237,573,336
Black_Friday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-03,Traffic,Instagram_Feed,Mobile,25-34,Female,1264020,858274,1.47,24762,1.96,19185,1.92,47643.0,2052,341122.34,7.16,166.24,0,0.0,7771,3217,739,407
Black_Friday_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-03,Traffic,Instagram_Stories,Desktop,35-44,Male,1249878,987172,1.27,28660,2.29,26326,1.77,50655.62,1903,312047.91,6.16,163.98,867853,22.3,4588,2382,477,165
Cyber_Monday_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-03,Conversions,Instagram_Stories,Mobile,45-54,Female,917179,702951,1.3,14945,1.63,12127,2.32,34724.79,1172,194276.34,5.59,165.76,558579,15.5,5920,3446,424,344
Cyber_Monday_2024,Retargeting_Set,Facebook_Feed_Ad,2024-08-03,Traffic,Facebook_Feed,Mobile,18-24,Female,687364,466804,1.47,11880,1.73,9632,2.48,29474.29,1070,185038.68,6.28,172.93,0,0.0,3872,1872,433,251
Summer_Sale_2024,Retargeting_Set,Instagram_Reels_Ad,2024-08-03,Brand_Awareness,Instagram_Reels,Desktop,35-44,Female,2018013,1592721,1.27,50975,2.53,39980,2.38,121331.21,4936,845803.14,6.97,171.35,1160058,18.0,11183,5026,1185,477
Summer_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-03,Conversions,Instagram_Feed,Desktop,25-34,Male,1307573,969209,1.35,26609,2.03,22388,2.19,58380.47,1871,234286.57,4.01,125.22,0,0.0,4762,2091,499,278
Back_To_School_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-03,Conversions,Instagram_Reels,Mobile,25-34,Female,1449564,1002059,1.45,33327,2.3,27224,2.6,86560.87,3009,406070.12,4.69,134.95,862898,18.3,5417,2294,436,315
Back_To_School_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-03,Brand_Awareness,Facebook_Feed,Desktop,35-44,Female,938316,634850,1.48,20720,2.21,17343,2.21,45781.88,1373,203208.63,4.44,148.0,0,0.0,6040,2504,525,255
Spring_Launch_2024,Conversion_Set,Instagram_Stories_Ad,2024-08-03,Traffic,Instagram_Stories,Mobile,18-24,Female,478018,349816,1.37,11385,2.38,10476,1.94,22063.55,934,142846.09,6.47,152.94,313424,17.3,1948,969,183,114
Spring_Launch_2024,Awareness_Set,Facebook_Feed_Ad,2024-08-03,Traffic,Facebook_Feed,Mobile,35-44,Female,1051256,730727,1.44,15834,1.51,14557,2.23,35329.57,1538,183595.31,5.2,119.37,0,0.0,5339,2711,649,202
Valentine_Day_2024,Awareness_Set,Instagram_Feed_Ad,2024-08-03,Conversions,Instagram_Feed,Mobile,25-34,Female,730469,537611,1.36,17816,2.44,16472,2.63,46920.18,1817,211398.18,4.51,116.34,0,0.0,2661,1142,241,159
Valentine_Day_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-03,Conversions,Facebook_Feed,Mobile,35-44,Male,1080437,759574,1.42,23160,2.14,21329,2.17,50212.82,1412,201285.11,4.01,142.55,0,0.0,4999,2577,481,177
New_Year_2024,Conversion_Set,Facebook_Feed_Ad,2024-08-03,Traffic,Facebook_Feed,Mobile,18-24,Male,1678392,1269755,1.32,33036,1.97,30633,1.9,62674.48,2150,350159.44,5.59,162.86,0,0.0,7187,4023,620,258
New_Year_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-03,Conversions,Instagram_Reels,Desktop,25-34,Female,1471599,1036745,1.42,33985,2.31,29703,2.57,87435.6,3180,402222.32,4.6,126.49,1071384,19.5,8103,4589,846,396
Q3_Promo_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-03,Conversions,Instagram_Feed,Mobile,45-54,Male,809863,582853,1.39,13112,1.62,11405,1.97,25775.39,784,90969.2,3.53,116.03,0,0.0,4312,2037,496,199
Q3_Promo_2024,Awareness_Set,Instagram_Stories_Ad,2024-08-03,Brand_Awareness,Instagram_Stories,Mobile,25-34,Female,1939737,1427768,1.36,42299,2.18,34919,2.61,110320.68,4269,705177.4,6.39,165.19,1472799,17.5,9910,5434,1107,611
Flash_Sale_2024,Conversion_Set,Instagram_Feed_Ad,2024-08-03,Brand_Awareness,Instagram_Feed,Mobile,18-24,Male,1833615,1512150,1.21,33338,1.82,30224,2.37,79141.7,2973,401053.13,5.07,134.9,0,0.0,10739,6229,892,577
Flash_Sale_2024,Awareness_Set,Instagram_Reels_Ad,2024-08-03,Brand_Awareness,Instagram_Reels,Desktop,25-34,Male,1702277,1401709,1.21,33613,1.97,27018,2.1,70454.01,2937,353653.52,5.02,120.41,1152333,22.7,10300,4259,1334,576
Holiday_Campaign_2024,Retargeting_Set,Instagram_Stories_Ad,2024-08-04,Traffic,Instagram_Stories,Desktop,25-34,Male,1185734,802578,1.48,19037,1.61,17275,1.78,33867.63,1279,204542.44,6.04,159.92,797274,21.1,6804,2790,840,284
Holiday_Campaign_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-04,Traffic,Instagram_Feed,Mobile,25-34,Female,1912168,1475511,1.3,30639,1.6,28523,2.19,67086.46,1800,306650.16,4.57,170.36,0,0.0,10055,5428,1020,603
Black_Friday_2024,Retargeting_Set,Instagram_Feed_Ad,2024-08-04,Brand_Awareness,Instagram_Feed,Desktop,25-34,Female,1435579,1026807,1.4,28188,1.96,21930,2.38,67121.21,2111,278260.92,4.15,131.81,0,0.0,5039,2741,604,236
